vol,Page,Text,Title,Date,Author,Total
49,0.00110977938958852,0.457218452969654,0.00592088529323495,0.00249081103101939,2.59479697129797E-06,0.466742523480468
50,0.00112934499759749,0.480049842858291,0.00596963460096016,0.0027782433524108,9.06206087478142E-06,0.489936127870134
51,0.00110769180964441,0.505744770237802,0.00590792716960758,0.00265158609215714,0,0.515411975309211
52,0.00110819878159276,0.512601074380472,0.00583258394494821,0.00272009124405123,2.07502319632E-06,0.522264023374261
54,0.00110616543835703,0.581716929667853,0.00652577468118806,0.00268908324890841,6.6137144259442E-06,0.592044566750732
55,0.00109794609372075,0.555166665562832,0.00669033619981288,0.00270431407999357,2.09712534643294E-05,0.565680233189824
56,0.00117108163982536,0.575406147523086,0.00654002904347599,0.00260717467659967,0,0.585724432882987
57,0.00109254196771428,0.606981894760769,0.00622451301329731,0.00263501337303892,2.22582044672333E-05,0.616956221319287
58,0.00109254196771428,0.607647240259308,0.00622390446850098,0.0026355414300734,2.22582044672333E-05,0.617621486330063
59,0.0011145380176055,0.64510296518764,0.00664262603539815,0.00258065537196622,0,0.65544078461261
60,0.00107182217508121,0.577166472063979,0.00498335128322745,0.00243201716284826,1.38728521095628E-05,0.585667535537246
61,0.0011164696391589,0.5769491364835,0.00677257203855533,0.00250032368588493,9.20046334923659E-06,0.587347702310449
62,0.00105548415981312,0.589665518645345,0.00719878951767006,0.00229324215308657,8.2730665766311E-06,0.600221307542492
63,0.0010197309667952,0.603461759821979,0.0068107480100208,0.00207632760595739,1.79389290054022E-05,0.613386505333758
64,0.000901832279245352,0.470950284321339,0.0072501287956253,0.00201137204800986,1.00003829613768E-05,0.481123617827181
65,0.000943853026045173,0.458857280986041,0.00708315331905812,0.00201439284902465,2.71374351869221E-05,0.468925817615356
66,0.000941553709985559,0.474787708146402,0.00739429840602707,0.00219009058907101,2.80636289117088E-06,0.485316457214376
67,0.00101849885563492,0.635879409240334,0.00747442784026435,0.00217281108990877,6.36475285937649E-06,0.646551511779001
68,0.00101320670730163,0.551514356171914,0.00683209849985692,0.00198510849671691,1.73356588162061E-06,0.561346503441671
69,0.00101429390460628,0.557566589948025,0.00753748887884735,0.00216664345981338,4.6477357043034E-06,0.568289663926996
70,0.000990384094307601,0.541816246875641,0.00802679274273162,0.00225513578787305,2.38011758249836E-05,0.553112360676378
71,0.000987312558442343,0.52379850713113,0.00658822114717269,0.00224186984963398,1.10157088061218E-05,0.533626926395185
72,0.00102284941209958,0.572404786209937,0.00807721167952097,0.00219778862990126,1.20642540339409E-05,0.583714700185493
73,0.000934876885125686,0.706365363570004,0.0113375503431127,0.00181748832474527,0.0000214879921024,0.72047676711509
74,0.00102152122860128,0.710759388054243,0.00983673051311468,0.0028764847819147,3.83275150723169E-05,0.724532452092946
75,0.00102819366567628,0.709501030077146,0.00886718322064129,0.00238616922150463,2.55653904336427E-05,0.721808141575401
76,0.000996835385720731,0.673707641835376,0.0115000225774196,0.00277813546285099,2.25278774110208E-05,0.689005163138779
77,0.00101015459258229,0.581392729521396,0.00987350240554117,0.00257728644779485,2.18210895877681E-05,0.594875494056902
78,0.00105809915731768,0.600584096848497,0.0103238628942239,0.00327051023407585,2.34184827372505E-05,0.615259987616851
79,0.00102745079451591,0.567164971405439,0.00963401594942242,0.0023374537158746,2.44797381631653E-05,0.580188371603416
80,0.000946500139593456,0.541164234171338,0.00795835444074806,0.00208667332205002,1.76103188795412E-05,0.552173372392609
81,0.000957569648818837,0.550977104322558,0.00934243974610716,0.00197672545133638,0.000106659691825336,0.563360498860646
82,0.000935872653908811,0.51020139832096,0.00922544699262757,0.00186933505028583,8.13801443158409E-05,0.522313433162098
83,0.000482747388465863,0.682106838142397,0.0167087567929249,0.00267946061391763,0.000693981793791253,0.702671784731496
84,0.000536140528528863,0.661654952796315,0.0202734664007676,0.00299629010922624,0.000899282899731561,0.686360132734569
85,0.00103273430883687,0.555632180134118,0.0269042704263979,0.00205087522700032,0.000277455340975679,0.585897515437329
86,0.00101491734449312,0.697844065579164,0.0203299293603088,0.00280084606506394,0.000895966995469722,0.7228857253445
87,0.00110255038330333,0.669854515677338,0.0218309085981686,0.00258591752884655,0.000496666198699316,0.695870558386356
88,0.00106395617792882,0.675625915810396,0.02513925669003,0.0028677093860534,0.000514306299122775,0.705211144363531
89,0.00105725055746834,0.707510475491741,0.0235663958819363,0.00205481452811794,0.000756316946031053,0.734945253405295
90,0.00121583875592855,0.730109152915082,0.0245785853191586,0.00266177126325406,0.000772661407632341,0.759338009661055
91,0.00104355849529273,0.740628422737938,0.0238542855351737,0.00181999275965839,0.000608369147896917,0.767954628675959
92,0.00121993835076185,0.746723129273823,0.0215090155694241,0.00268961266823265,0.000405474665511709,0.772547170527753
93,0.00117614810292981,0.742049927840064,0.0251287084268551,0.00174588206868551,0.000418187191570344,0.770518853630105
94,0.0012177742520772,0.734211892704569,0.0271719220227236,0.00136764561595099,0.000321371722448326,0.764290606317769
95,0.00109912490263661,0.685070977440347,0.0223474756151188,0.00123027588884049,0.00048708634204388,0.710234940188987
96,0.00117418838919428,0.67162639184765,0.0195532281071181,0.00111762428828241,0.000428453190765077,0.69389988582301
98,0.00119410956103242,0.634805550556029,0.024168277826196,0.00108763870412508,0.000534844100037053,0.66179042074742
99,0.00129158206838212,0.657166992663744,0.0231306025412624,0.00112931421481734,0.000561357602663208,0.683279849090869
100,0.00117703489510291,0.651944937497343,0.0242742674296304,0.00123366580134875,0.000530442273834483,0.679160347897259
101,0.00120844700110385,0.71166931955369,0.0225052971239777,0.00134311027609592,0.000475210836564686,0.737201384791432
102,0.00119262720788179,0.669304150681429,0.0209167154281586,0.00131049804589729,0.000493917490156647,0.693217908853523
103,0.00117161838302535,0.694684076761827,0.0163367994312299,0.000960663570698155,0.000503798514939446,0.71365695666172
104,0.000955331266028681,0.697614117655744,0.0214634994098743,0.00101082396588245,0.000446350608613581,0.721490122906143
105,0.00104946794863964,0.714752593892583,0.0225400151946431,0.000763884971278434,0.000418756739590173,0.739524718746734
106,0.0010692598665631,0.695948930769552,0.022860518899668,0.00100841892675335,0.000545611831196195,0.721432740293733
107,0.00125338685107491,0.723239375249097,0.0197108907171764,0.00109577366249542,0.000479460982730108,0.745778887462574
108,0.00104444066337275,0.646808369634794,0.0295681523393923,0.00143625232323656,0.000246766368490561,0.679103981329286
109,0.00100201826532941,0.663075598320008,0.0329208989917523,0.00125752373873562,0.000377322508561972,0.698633361824387
110,0.000912665972567386,0.673386626019481,0.0352948315475512,0.00142406461185567,0.000515324733387859,0.711533512884843
111,0.000996569571944445,0.623578901381945,0.0316219827449407,0.00123742386653047,0.00033822093689223,0.657773098502253
112,0.000987130250902761,0.663033469221688,0.0309557502253328,0.00143758612520974,0.000346676693383081,0.696760612516516
113,0.00109110503893998,0.665855997016203,0.0304676334640155,0.00116773196731762,0.000424996701766037,0.699007464188242
114,0.00123124851076776,0.621636569156686,0.0311661150209549,0.00159727715302752,0.000382104604497747,0.656013314445934
115,0.00107707268628618,0.519187649387422,0.0283639570282968,0.00124769324542434,0.000336550574523365,0.550212922921953
